sizeMap; possibleActions; possibleStates; initialQValues; learningMethod; selectionMethod; selectionMethodForSimulationMCTS; numberOfTasks; numberOfEpisodes; softmax_baselineUsed; softmax_temperature; UCB_c; eGreedy_epsilon_initial; eGreedy_epsilon_final; qLearning_alpha; qLearning_gamma; qLearning_lambda; maxStepsForSimulationMCTS; simulationDepthChargeMCTS; taskNumber; episodeNumber; episodeStepTime; optimalAction; lastState; actionInLastState; newState; averageReward; RMS; percentageOfChosenOptimalActionsPerEpisode; percentageOfChosenActionsPerEpisode; victories;
;;;;;;;;;;;;;;;;;;;5;2;37;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_3.0_3.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_3.0_3.0;-1.0;-1.0;2.6315789473684212;28.94737_7.89474_15.78947_7.89474_15.78947_10.52632_10.52632_2.63158;0;
;;;;;;;;;;;;;;;;;;;5;3;58;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_3.0_3.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_3.0_3.0;-1.0;-1.0;5.084745762711864;23.72881_13.55932_11.86441_5.08475_20.33898_13.55932_6.77966_5.08475;0;
;;;;;;;;;;;;;;;;;;;5;4;52;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_3.0_3.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_3.0_3.0;-1.0;-1.0;1.8867924528301887;37.73585_3.77358_15.09434_1.88679_26.41509_11.32075_1.88679_1.88679;0;
;;;;;;;;;;;;;;;;;;;5;5;48;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_3.0_3.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_3.0_3.0;-1.0;-1.0;4.081632653061225;28.57143_8.16327_12.2449_10.20408_16.32653_10.20408_10.20408_4.08163;0;
;;;;;;;;;;;;;;;;;;;5;6;130;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;9.16030534351145;19.08397_10.68702_12.9771_10.68702_14.50382_12.21374_10.68702_9.16031;1;
;;;;;;;;;;;;;;;;;;;5;7;78;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;7.594936708860759;22.78481_8.86076_15.18987_5.06329_22.78481_8.86076_8.86076_7.59494;1;
;;;;;;;;;;;;;;;;;;;5;8;42;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;0.0;41.86047_0.0_18.60465_0.0_27.90698_9.30233_2.32558_0.0;1;
;;;;;;;;;;;;;;;;;;;5;9;53;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;0.0;37.03704_3.7037_12.96296_3.7037_27.77778_5.55556_9.25926_0.0;1;
;;;;;;;;;;;;;;;;;;;5;10;48;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;2.0408163265306123;36.73469_2.04082_16.32653_0.0_32.65306_4.08163_6.12245_2.04082;1;
;;;;;;;;;;;;;;;;;;;5;11;51;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;1.9230769230769231;36.53846_1.92308_17.30769_1.92308_26.92308_7.69231_5.76923_1.92308;1;
;;;;;;;;;;;;;;;;;;;5;12;46;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;0.0;36.17021_2.12766_19.14894_0.0_27.65957_6.38298_8.51064_0.0;1;
;;;;;;;;;;;;;;;;;;;5;13;40;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;0.0;39.02439_0.0_17.07317_0.0_34.14634_0.0_9.7561_0.0;1;
;;;;;;;;;;;;;;;;;;;5;14;42;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;2.3255813953488373;37.2093_2.32558_16.27907_2.32558_27.90698_6.97674_4.65116_2.32558;1;
;;;;;;;;;;;;;;;;;;;5;15;49;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;0.0;44.0_0.0_12.0_0.0_38.0_2.0_4.0_0.0;1;
;;;;;;;;;;;;;;;;;;;5;16;78;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;1.2658227848101267;21.51899_7.59494_20.25316_1.26582_24.05063_2.53165_21.51899_1.26582;1;
;;;;;;;;;;;;;;;;;;;5;17;79;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;0.0;35.0_6.25_8.75_1.25_36.25_1.25_11.25_0.0;1;
;;;;;;;;;;;;;;;;;;;5;18;112;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;0.8849557522123894;29.20354_4.42478_18.58407_0.88496_25.66372_6.19469_14.15929_0.88496;1;
;;;;;;;;;;;;;;;;;;;5;19;38;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;2.5641025641025643;38.46154_2.5641_15.38462_2.5641_28.20513_7.69231_2.5641_2.5641;1;
;;;;;;;;;;;;;;;;;;;5;20;24;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_3.0_3.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_3.0_3.0;-1.0;-1.0;0.0;40.0_4.0_16.0_4.0_24.0_8.0_4.0_0.0;0;
;;;;;;;;;;;;;;;;;;;5;21;56;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;1.7543859649122806;36.84211_3.50877_14.03509_3.50877_26.31579_8.77193_5.26316_1.75439;1;
;;;;;;;;;;;;;;;;;;;5;22;96;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;0.0;29.89691_5.15464_17.52577_1.03093_25.7732_6.18557_14.43299_0.0;1;
;;;;;;;;;;;;;;;;;;;5;23;60;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;3.278688524590164;31.14754_4.91803_14.7541_3.27869_27.86885_4.91803_9.83607_3.27869;1;
;;;;;;;;;;;;;;;;;;;5;24;52;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;3.7735849056603774;30.18868_5.66038_13.20755_1.88679_33.96226_0.0_11.32075_3.77358;1;
;;;;;;;;;;;;;;;;;;;5;25;36;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;0.0;43.24324_0.0_16.21622_0.0_32.43243_5.40541_2.7027_0.0;1;
;;;;;;;;;;;;;;;;;;;5;26;45;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_3.0_3.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_3.0_3.0;-1.0;-1.0;2.1739130434782608;43.47826_0.0_8.69565_6.52174_32.6087_2.17391_4.34783_2.17391;0;
;;;;;;;;;;;;;;;;;;;5;27;42;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;0.0;39.53488_2.32558_13.95349_2.32558_30.23256_4.65116_6.97674_0.0;1;
;;;;;;;;;;;;;;;;;;;5;28;43;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;0.0;38.63636_2.27273_13.63636_6.81818_22.72727_6.81818_9.09091_0.0;0;
;;;;;;;;;;;;;;;;;;;5;29;68;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;4.3478260869565215;34.78261_4.34783_11.5942_4.34783_28.98551_7.24638_4.34783_4.34783;1;
;;;;;;;;;;;;;;;;;;;5;30;132;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;5.2631578947368425;25.56391_6.01504_18.04511_6.01504_16.54135_12.78195_9.77444_5.26316;1;
;;;;;;;;;;;;;;;;;;;5;31;67;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_3.0_3.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_3.0_3.0;-1.0;-1.0;10.294117647058824;14.70588_10.29412_17.64706_7.35294_19.11765_5.88235_14.70588_10.29412;0;
;;;;;;;;;;;;;;;;;;;5;32;84;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;5.882352941176471;27.05882_7.05882_12.94118_5.88235_24.70588_7.05882_9.41176_5.88235;1;
;;;;;;;;;;;;;;;;;;;5;33;30;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_3.0_3.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_3.0_3.0;-1.0;-1.0;0.0;32.25806_3.22581_22.58065_0.0_25.80645_3.22581_12.90323_0.0;0;
;;;;;;;;;;;;;;;;;;;5;34;43;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;0.0;36.36364_2.27273_18.18182_0.0_29.54545_4.54545_9.09091_0.0;1;
;;;;;;;;;;;;;;;;;;;5;35;39;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;0.0;40.0_0.0_20.0_0.0_27.5_7.5_5.0_0.0;1;
;;;;;;;;;;;;;;;;;;;5;36;46;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;0.0;38.29787_2.12766_14.89362_0.0_34.04255_2.12766_8.51064_0.0;1;
;;;;;;;;;;;;;;;;;;;5;37;48;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;2.0408163265306123;36.73469_2.04082_14.28571_2.04082_32.65306_2.04082_8.16327_2.04082;1;
;;;;;;;;;;;;;;;;;;;5;38;42;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;2.3255813953488373;39.53488_0.0_16.27907_0.0_34.88372_2.32558_4.65116_2.32558;1;
;;;;;;;;;;;;;;;;;;;5;39;47;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;2.0833333333333335;35.41667_2.08333_14.58333_2.08333_33.33333_0.0_10.41667_2.08333;1;
;;;;;;;;;;;;;;;;;;;5;40;42;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;0.0;39.53488_0.0_16.27907_0.0_34.88372_0.0_9.30233_0.0;1;
;;;;;;;;;;;;;;;;;;;5;41;43;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_3.0_3.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_3.0_3.0;-1.0;-1.0;2.272727272727273;29.54545_4.54545_20.45455_0.0_27.27273_4.54545_11.36364_2.27273;0;
;;;;;;;;;;;;;;;;;;;5;42;38;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;0.0;41.02564_0.0_17.94872_0.0_30.76923_5.12821_5.12821_0.0;1;
;;;;;;;;;;;;;;;;;;;5;43;40;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;2.4390243902439024;39.02439_2.43902_14.63415_0.0_34.14634_4.87805_2.43902_2.43902;1;
;;;;;;;;;;;;;;;;;;;5;44;52;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;1.8867924528301887;35.84906_5.66038_13.20755_0.0_32.07547_7.54717_3.77358_1.88679;1;
;;;;;;;;;;;;;;;;;;;5;45;37;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;0.0;42.10526_0.0_15.78947_2.63158_28.94737_5.26316_5.26316_0.0;1;
;;;;;;;;;;;;;;;;;;;5;46;38;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;2.5641025641025643;41.02564_0.0_15.38462_0.0_35.89744_2.5641_2.5641_2.5641;1;
;;;;;;;;;;;;;;;;;;;5;47;44;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;2.2222222222222223;40.0_2.22222_13.33333_0.0_35.55556_4.44444_2.22222_2.22222;1;
;;;;;;;;;;;;;;;;;;;5;48;26;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_3.0_3.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_3.0_3.0;-1.0;-1.0;0.0;40.74074_0.0_18.51852_0.0_33.33333_0.0_7.40741_0.0;0;
;;;;;;;;;;;;;;;;;;;5;49;45;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;4.3478260869565215;36.95652_2.17391_13.04348_4.34783_30.43478_4.34783_4.34783_4.34783;1;
;;;;;;;;;;;;;;;;;;;5;50;45;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;0.0;32.6087_4.34783_19.56522_0.0_26.08696_6.52174_10.86957_0.0;1;
;;;;;;;;;;;;;;;;;;;5;51;29;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_3.0_3.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_3.0_3.0;-1.0;-1.0;0.0;40.0_3.33333_13.33333_0.0_36.66667_0.0_6.66667_0.0;0;
;;;;;;;;;;;;;;;;;;;5;52;48;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;4.081632653061225;34.69388_2.04082_18.36735_0.0_30.61224_6.12245_4.08163_4.08163;1;
;;;;;;;;;;;;;;;;;;;5;53;38;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;0.0;35.89744_2.5641_17.94872_0.0_30.76923_2.5641_10.25641_0.0;1;
;;;;;;;;;;;;;;;;;;;5;54;36;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;0.0;43.24324_0.0_16.21622_0.0_32.43243_5.40541_2.7027_0.0;1;
;;;;;;;;;;;;;;;;;;;5;55;27;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_3.0_3.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_3.0_3.0;-1.0;-1.0;0.0;46.42857_0.0_14.28571_0.0_35.71429_3.57143_0.0_0.0;0;
;;;;;;;;;;;;;;;;;;;5;56;37;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;0.0;42.10526_0.0_15.78947_0.0_34.21053_2.63158_5.26316_0.0;1;
;;;;;;;;;;;;;;;;;;;5;57;47;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;0.0;37.5_2.08333_16.66667_0.0_31.25_4.16667_8.33333_0.0;1;
;;;;;;;;;;;;;;;;;;;5;58;45;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;2.1739130434782608;41.30435_0.0_13.04348_0.0_39.13043_0.0_4.34783_2.17391;1;
;;;;;;;;;;;;;;;;;;;5;59;51;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;0.0;36.53846_1.92308_17.30769_0.0_30.76923_3.84615_9.61538_0.0;1;
;;;;;;;;;;;;;;;;;;;5;60;77;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;2.5641025641025643;33.33333_3.84615_14.10256_1.28205_32.05128_3.84615_8.97436_2.5641;1;
;;;;;;;;;;;;;;;;;;;5;61;45;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;2.1739130434782608;41.30435_0.0_15.21739_0.0_34.78261_4.34783_2.17391_2.17391;1;
;;;;;;;;;;;;;;;;;;;5;62;41;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;0.0;40.47619_0.0_16.66667_0.0_33.33333_2.38095_7.14286_0.0;1;
;;;;;;;;;;;;;;;;;;;5;63;26;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_3.0_3.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_3.0_3.0;-1.0;-1.0;0.0;40.74074_3.7037_14.81481_0.0_33.33333_3.7037_3.7037_0.0;0;
;;;;;;;;;;;;;;;;;;;5;64;67;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;1.4705882352941178;35.29412_1.47059_17.64706_0.0_30.88235_4.41176_8.82353_1.47059;1;
;;;;;;;;;;;;;;;;;;;5;65;38;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;0.0;41.02564_0.0_15.38462_2.5641_30.76923_2.5641_7.69231_0.0;1;
;;;;;;;;;;;;;;;;;;;5;66;40;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;0.0;41.46341_0.0_17.07317_0.0_31.70732_4.87805_4.87805_0.0;1;
;;;;;;;;;;;;;;;;;;;5;67;46;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;0.0;36.17021_4.25532_12.76596_0.0_36.17021_0.0_10.6383_0.0;1;
;;;;;;;;;;;;;;;;;;;5;68;28;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_3.0_3.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_3.0_3.0;-1.0;-1.0;0.0;44.82759_0.0_13.7931_3.44828_31.03448_3.44828_3.44828_0.0;0;
;;;;;;;;;;;;;;;;;;;5;69;41;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;4.761904761904762;35.71429_0.0_19.04762_0.0_33.33333_2.38095_4.7619_4.7619;1;
;;;;;;;;;;;;;;;;;;;5;70;43;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;2.272727272727273;38.63636_2.27273_13.63636_2.27273_31.81818_4.54545_4.54545_2.27273;1;
;;;;;;;;;;;;;;;;;;;5;71;103;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;1.9230769230769231;24.03846_10.57692_17.30769_0.0_23.07692_11.53846_11.53846_1.92308;1;
;;;;;;;;;;;;;;;;;;;5;72;41;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;0.0;38.09524_2.38095_16.66667_0.0_30.95238_4.7619_7.14286_0.0;1;
;;;;;;;;;;;;;;;;;;;5;73;41;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;0.0;40.47619_2.38095_14.28571_0.0_33.33333_4.7619_4.7619_0.0;1;
;;;;;;;;;;;;;;;;;;;5;74;37;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;0.0;42.10526_0.0_15.78947_0.0_34.21053_2.63158_5.26316_0.0;1;
;;;;;;;;;;;;;;;;;;;5;75;39;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_2.0_1.0;UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_2.0_1.0;-1.0;-1.0;5.0;35.0_0.0_17.5_5.0_25.0_5.0_7.5_5.0;0;
;;;;;;;;;;;;;;;;;;;5;76;33;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_3.0_3.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_3.0_3.0;-1.0;-1.0;0.0;35.29412_2.94118_17.64706_2.94118_26.47059_2.94118_11.76471_0.0;0;
;;;;;;;;;;;;;;;;;;;5;77;42;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;2.3255813953488373;41.86047_0.0_13.95349_2.32558_32.55814_4.65116_2.32558_2.32558;1;
;;;;;;;;;;;;;;;;;;;5;78;38;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;0.0;38.46154_0.0_17.94872_0.0_33.33333_0.0_10.25641_0.0;1;
;;;;;;;;;;;;;;;;;;;5;79;40;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;2.4390243902439024;41.46341_0.0_14.63415_0.0_36.58537_2.43902_2.43902_2.43902;1;
;;;;;;;;;;;;;;;;;;;5;80;36;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;0.0;43.24324_0.0_16.21622_0.0_32.43243_5.40541_2.7027_0.0;1;
;;;;;;;;;;;;;;;;;;;5;81;48;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;4.081632653061225;36.73469_2.04082_14.28571_2.04082_32.65306_4.08163_4.08163_4.08163;1;
;;;;;;;;;;;;;;;;;;;5;82;38;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;0.0;43.58974_0.0_15.38462_2.5641_28.20513_7.69231_2.5641_0.0;1;
