sizeMap; possibleActions; possibleStates; initialQValues; learningMethod; selectionMethod; selectionMethodForSimulationMCTS; numberOfTasks; numberOfEpisodes; softmax_baselineUsed; softmax_temperature; UCB_c; eGreedy_epsilon_initial; eGreedy_epsilon_final; qLearning_alpha; qLearning_gamma; qLearning_lambda; maxStepsForSimulationMCTS; simulationDepthChargeMCTS; taskNumber; episodeNumber; episodeStepTime; optimalAction; lastState; actionInLastState; newState; averageReward; RMS; percentageOfChosenOptimalActionsPerEpisode; percentageOfChosenActionsPerEpisode; victories;
;;;;;;;;;;;;;;;;;;;4;129;39;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;2.5;35.0_2.5_12.5_2.5_35.0_0.0_10.0_2.5;1;
;;;;;;;;;;;;;;;;;;;4;130;29;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;40.0_3.33333_13.33333_0.0_33.33333_6.66667_3.33333_0.0;1;
;;;;;;;;;;;;;;;;;;;4;131;28;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;44.82759_0.0_13.7931_0.0_34.48276_6.89655_0.0_0.0;1;
;;;;;;;;;;;;;;;;;;;4;132;34;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;2.857142857142857;40.0_0.0_14.28571_0.0_37.14286_2.85714_2.85714_2.85714;1;
;;;;;;;;;;;;;;;;;;;4;133;29;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;43.33333_0.0_13.33333_0.0_36.66667_3.33333_3.33333_0.0;1;
;;;;;;;;;;;;;;;;;;;4;134;32;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;39.39394_3.0303_12.12121_3.0303_30.30303_6.06061_6.06061_0.0;1;
;;;;;;;;;;;;;;;;;;;4;135;31;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;40.625_0.0_12.5_3.125_34.375_0.0_9.375_0.0;1;
;;;;;;;;;;;;;;;;;;;4;136;29;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;43.33333_0.0_13.33333_0.0_36.66667_3.33333_3.33333_0.0;1;
;;;;;;;;;;;;;;;;;;;4;137;31;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;3.125;37.5_3.125_12.5_0.0_37.5_3.125_3.125_3.125;1;
;;;;;;;;;;;;;;;;;;;4;138;30;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;41.93548_0.0_16.12903_0.0_32.25806_6.45161_3.22581_0.0;1;
;;;;;;;;;;;;;;;;;;;4;139;35;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;5.555555555555555;33.33333_2.77778_13.88889_2.77778_33.33333_2.77778_5.55556_5.55556;1;
;;;;;;;;;;;;;;;;;;;4;140;29;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;40.0_0.0_16.66667_0.0_33.33333_3.33333_6.66667_0.0;1;
;;;;;;;;;;;;;;;;;;;4;141;29;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;43.33333_0.0_13.33333_0.0_36.66667_3.33333_3.33333_0.0;1;
;;;;;;;;;;;;;;;;;;;4;142;31;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;43.75_0.0_12.5_3.125_31.25_6.25_3.125_0.0;1;
;;;;;;;;;;;;;;;;;;;4;143;33;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;5.882352941176471;38.23529_0.0_14.70588_2.94118_32.35294_5.88235_0.0_5.88235;1;
;;;;;;;;;;;;;;;;;;;4;144;35;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;2.7777777777777777;38.88889_0.0_13.88889_5.55556_27.77778_5.55556_5.55556_2.77778;1;
;;;;;;;;;;;;;;;;;;;4;145;38;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;2.5641025641025643;38.46154_2.5641_10.25641_5.12821_30.76923_5.12821_5.12821_2.5641;1;
;;;;;;;;;;;;;;;;;;;4;146;34;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;2.857142857142857;42.85714_0.0_11.42857_0.0_40.0_2.85714_0.0_2.85714;1;
;;;;;;;;;;;;;;;;;;;4;147;32;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;42.42424_0.0_15.15152_0.0_33.33333_6.06061_3.0303_0.0;1;
;;;;;;;;;;;;;;;;;;;4;148;33;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;41.17647_0.0_14.70588_0.0_35.29412_2.94118_5.88235_0.0;1;
;;;;;;;;;;;;;;;;;;;4;149;33;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;41.17647_0.0_11.76471_2.94118_35.29412_0.0_8.82353_0.0;1;

;;;;;;;;;;;;;;;;;;;5;0;66;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;2.985074626865672;29.85075_8.95522_10.44776_4.47761_25.37313_10.44776_7.46269_2.98507;1;
;;;;;;;;;;;;;;;;;;;5;1;97;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;5.1020408163265305;21.42857_12.2449_10.20408_7.14286_21.42857_9.18367_13.26531_5.10204;1;
;;;;;;;;;;;;;;;;;;;5;2;64;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;6.153846153846154;27.69231_6.15385_9.23077_9.23077_26.15385_3.07692_12.30769_6.15385;0;
;;;;;;;;;;;;;;;;;;;5;3;58;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;5.084745762711864;27.11864_5.08475_16.94915_6.77966_18.64407_10.16949_10.16949_5.08475;0;
;;;;;;;;;;;;;;;;;;;5;4;32;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;3.0303030303030303;39.39394_0.0_12.12121_6.06061_30.30303_3.0303_6.06061_3.0303;0;
;;;;;;;;;;;;;;;;;;;5;5;39;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;35.0_2.5_17.5_2.5_25.0_7.5_10.0_0.0;0;
;;;;;;;;;;;;;;;;;;;5;6;31;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;37.5_3.125_15.625_3.125_25.0_9.375_6.25_0.0;0;
;;;;;;;;;;;;;;;;;;;5;7;31;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;43.75_0.0_12.5_3.125_31.25_6.25_3.125_0.0;0;
;;;;;;;;;;;;;;;;;;;5;8;39;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;40.0_5.0_10.0_2.5_30.0_10.0_2.5_0.0;0;
;;;;;;;;;;;;;;;;;;;5;9;30;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;38.70968_3.22581_12.90323_3.22581_29.03226_6.45161_6.45161_0.0;1;
;;;;;;;;;;;;;;;;;;;5;10;33;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;41.17647_0.0_11.76471_5.88235_29.41176_2.94118_8.82353_0.0;0;
;;;;;;;;;;;;;;;;;;;5;11;29;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;46.66667_3.33333_3.33333_6.66667_33.33333_6.66667_0.0_0.0;1;
;;;;;;;;;;;;;;;;;;;5;12;30;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;41.93548_0.0_12.90323_3.22581_32.25806_3.22581_6.45161_0.0;0;
;;;;;;;;;;;;;;;;;;;5;13;34;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;2.857142857142857;40.0_0.0_11.42857_5.71429_31.42857_2.85714_5.71429_2.85714;1;
;;;;;;;;;;;;;;;;;;;5;14;33;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;41.17647_2.94118_11.76471_2.94118_29.41176_8.82353_2.94118_0.0;0;
;;;;;;;;;;;;;;;;;;;5;15;31;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;43.75_0.0_12.5_3.125_31.25_6.25_3.125_0.0;1;
;;;;;;;;;;;;;;;;;;;5;16;29;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;43.33333_0.0_13.33333_0.0_36.66667_3.33333_3.33333_0.0;1;
;;;;;;;;;;;;;;;;;;;5;17;35;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;2.7777777777777777;38.88889_0.0_13.88889_2.77778_33.33333_2.77778_5.55556_2.77778;1;
;;;;;;;;;;;;;;;;;;;5;18;29;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;40.0_0.0_16.66667_0.0_33.33333_3.33333_6.66667_0.0;1;
;;;;;;;;;;;;;;;;;;;5;19;30;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;41.93548_0.0_12.90323_3.22581_32.25806_3.22581_6.45161_0.0;1;
;;;;;;;;;;;;;;;;;;;5;20;31;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;40.625_0.0_15.625_0.0_34.375_3.125_6.25_0.0;1;
;;;;;;;;;;;;;;;;;;;5;21;29;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;40.0_3.33333_13.33333_0.0_33.33333_6.66667_3.33333_0.0;1;
;;;;;;;;;;;;;;;;;;;5;22;31;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;40.625_0.0_15.625_0.0_34.375_3.125_6.25_0.0;1;
;;;;;;;;;;;;;;;;;;;5;23;30;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;3.225806451612903;41.93548_0.0_12.90323_0.0_38.70968_3.22581_0.0_3.22581;1;
;;;;;;;;;;;;;;;;;;;5;24;42;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;39.53488_2.32558_11.62791_2.32558_32.55814_4.65116_6.97674_0.0;1;
;;;;;;;;;;;;;;;;;;;5;25;29;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;43.33333_0.0_13.33333_0.0_36.66667_3.33333_3.33333_0.0;1;
;;;;;;;;;;;;;;;;;;;5;26;31;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;3.125;40.625_0.0_12.5_3.125_34.375_3.125_3.125_3.125;1;
;;;;;;;;;;;;;;;;;;;5;27;30;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;41.93548_0.0_12.90323_0.0_38.70968_0.0_6.45161_0.0;1;
;;;;;;;;;;;;;;;;;;;5;28;33;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;2.9411764705882355;38.23529_0.0_14.70588_2.94118_32.35294_2.94118_5.88235_2.94118;1;
;;;;;;;;;;;;;;;;;;;5;29;28;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;44.82759_0.0_13.7931_0.0_34.48276_6.89655_0.0_0.0;1;
;;;;;;;;;;;;;;;;;;;5;30;29;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;43.33333_0.0_13.33333_0.0_36.66667_3.33333_3.33333_0.0;1;
;;;;;;;;;;;;;;;;;;;5;31;29;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;40.0_0.0_16.66667_0.0_33.33333_3.33333_6.66667_0.0;1;
;;;;;;;;;;;;;;;;;;;5;32;28;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;44.82759_0.0_13.7931_0.0_34.48276_6.89655_0.0_0.0;1;
;;;;;;;;;;;;;;;;;;;5;33;31;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;43.75_0.0_12.5_3.125_31.25_6.25_3.125_0.0;1;
;;;;;;;;;;;;;;;;;;;5;34;33;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;41.17647_0.0_11.76471_2.94118_35.29412_0.0_8.82353_0.0;1;
;;;;;;;;;;;;;;;;;;;5;35;32;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;3.0303030303030303;39.39394_0.0_12.12121_3.0303_36.36364_0.0_6.06061_3.0303;1;
;;;;;;;;;;;;;;;;;;;5;36;31;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;34.375_3.125_18.75_0.0_28.125_6.25_9.375_0.0;1;
;;;;;;;;;;;;;;;;;;;5;37;32;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;3.0303030303030303;39.39394_0.0_12.12121_3.0303_36.36364_0.0_6.06061_3.0303;1;
;;;;;;;;;;;;;;;;;;;5;38;31;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;43.75_0.0_12.5_0.0_37.5_3.125_3.125_0.0;1;
;;;;;;;;;;;;;;;;;;;5;39;31;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;40.625_3.125_12.5_0.0_34.375_6.25_3.125_0.0;1;
;;;;;;;;;;;;;;;;;;;5;40;32;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;3.0303030303030303;42.42424_0.0_12.12121_0.0_39.39394_3.0303_0.0_3.0303;1;
;;;;;;;;;;;;;;;;;;;5;41;31;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;40.625_0.0_12.5_3.125_34.375_0.0_9.375_0.0;1;
;;;;;;;;;;;;;;;;;;;5;42;29;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;43.33333_0.0_13.33333_0.0_36.66667_3.33333_3.33333_0.0;1;
;;;;;;;;;;;;;;;;;;;5;43;31;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;43.75_0.0_12.5_3.125_31.25_6.25_3.125_0.0;1;
;;;;;;;;;;;;;;;;;;;5;44;31;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;3.125;40.625_0.0_12.5_3.125_34.375_3.125_3.125_3.125;1;
;;;;;;;;;;;;;;;;;;;5;45;32;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;42.42424_0.0_12.12121_3.0303_33.33333_3.0303_6.06061_0.0;1;
;;;;;;;;;;;;;;;;;;;5;46;30;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;41.93548_0.0_12.90323_0.0_38.70968_0.0_6.45161_0.0;1;
;;;;;;;;;;;;;;;;;;;5;47;32;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;42.42424_0.0_12.12121_3.0303_33.33333_3.0303_6.06061_0.0;1;
;;;;;;;;;;;;;;;;;;;5;48;29;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;43.33333_0.0_13.33333_0.0_36.66667_3.33333_3.33333_0.0;1;
;;;;;;;;;;;;;;;;;;;5;49;31;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;40.625_0.0_15.625_0.0_34.375_3.125_6.25_0.0;1;
;;;;;;;;;;;;;;;;;;;5;50;37;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;36.84211_0.0_15.78947_2.63158_31.57895_0.0_13.15789_0.0;1;
;;;;;;;;;;;;;;;;;;;5;51;32;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;39.39394_3.0303_12.12121_0.0_36.36364_3.0303_6.06061_0.0;1;
;;;;;;;;;;;;;;;;;;;5;52;33;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;2.9411764705882355;38.23529_0.0_14.70588_0.0_38.23529_0.0_5.88235_2.94118;1;
;;;;;;;;;;;;;;;;;;;5;53;30;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;38.70968_0.0_16.12903_0.0_35.48387_0.0_9.67742_0.0;1;
;;;;;;;;;;;;;;;;;;;5;54;44;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;2.2222222222222223;33.33333_4.44444_13.33333_2.22222_31.11111_4.44444_8.88889_2.22222;1;
;;;;;;;;;;;;;;;;;;;5;55;31;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;3.125;40.625_0.0_12.5_0.0_40.625_0.0_3.125_3.125;1;
;;;;;;;;;;;;;;;;;;;5;56;37;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;2.6315789473684212;36.84211_0.0_15.78947_0.0_36.84211_0.0_7.89474_2.63158;1;
;;;;;;;;;;;;;;;;;;;5;57;30;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;41.93548_0.0_16.12903_0.0_32.25806_6.45161_3.22581_0.0;1;
;;;;;;;;;;;;;;;;;;;5;58;34;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;40.0_2.85714_11.42857_0.0_37.14286_2.85714_5.71429_0.0;1;
;;;;;;;;;;;;;;;;;;;5;59;35;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;0.0;41.66667_0.0_13.88889_2.77778_30.55556_5.55556_5.55556_0.0;1;
