sizeMap; possibleActions; possibleStates; initialQValues; learningMethod; selectionMethod; selectionMethodForSimulationMCTS; numberOfTasks; numberOfEpisodes; softmax_baselineUsed; softmax_temperature; UCB_c; eGreedy_epsilon_initial; eGreedy_epsilon_final; qLearning_alpha; qLearning_gamma; qLearning_lambda; maxStepsForSimulationMCTS; simulationDepthChargeMCTS; taskNumber; episodeNumber; episodeStepTime; optimalAction; lastState; actionInLastState; newState; averageReward; RMS; percentageOfChosenOptimalActionsPerEpisode; percentageOfChosenActionsPerEpisode; victories;
;;;;;;;;;;;;;;;;;;;5;72;271;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;8.455882352941176;19.85294_10.29412_10.66176_10.29412_18.38235_9.55882_12.5_8.45588;1;
;;;;;;;;;;;;;;;;;;;5;73;370;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;13.20754716981132;17.25067_7.54717_13.74663_13.47709_13.74663_10.51213_10.51213_13.20755;1;
;;;;;;;;;;;;;;;;;;;5;74;207;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;16.346153846153847;14.42308_8.65385_10.57692_17.30769_13.46154_8.17308_11.05769_16.34615;1;
;;;;;;;;;;;;;;;;;;;5;75;303;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;13.157894736842104;16.77632_7.56579_12.5_16.11842_11.51316_9.53947_12.82895_13.15789;1;
;;;;;;;;;;;;;;;;;;;5;76;602;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;13.266998341625207;15.9204_8.29187_10.94527_16.08624_13.76451_7.46269_14.26202_13.267;1;
;;;;;;;;;;;;;;;;;;;5;77;361;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;13.535911602209945;17.12707_9.11602_10.77348_14.64088_14.36464_10.49724_9.94475_13.53591;1;
;;;;;;;;;;;;;;;;;;;5;78;202;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;12.31527093596059;16.25616_8.37438_11.33005_16.74877_11.82266_7.88177_15.27094_12.31527;1;
;;;;;;;;;;;;;;;;;;;5;79;172;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;10.982658959537572;15.0289_10.40462_12.13873_16.18497_8.67052_10.98266_15.60694_10.98266;1;
;;;;;;;;;;;;;;;;;;;5;80;642;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;14.930015552099533;16.01866_7.77605_11.35303_17.26283_11.50855_9.79782_11.35303_14.93002;1;
;;;;;;;;;;;;;;;;;;;5;81;319;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;11.875;16.875_6.25_15.625_15.0_10.0_9.6875_14.6875_11.875;1;
;;;;;;;;;;;;;;;;;;;5;82;499;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;14.2;16.6_7.0_10.8_18.2_11.8_7.6_13.8_14.2;1;
;;;;;;;;;;;;;;;;;;;5;83;351;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;11.647727272727273;17.04545_6.25_14.77273_16.76136_7.95455_9.94318_15.625_11.64773;1;
;;;;;;;;;;;;;;;;;;;5;84;295;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;11.824324324324325;17.90541_7.43243_13.85135_14.52703_11.14865_11.14865_12.16216_11.82432;1;
;;;;;;;;;;;;;;;;;;;5;85;713;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;11.764705882352942;17.92717_6.72269_13.30532_15.68627_10.92437_9.66387_14.0056_11.76471;1;
;;;;;;;;;;;;;;;;;;;5;86;350;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;10.826210826210826;15.66952_8.54701_15.66952_12.53561_11.39601_10.82621_14.52991_10.82621;1;
;;;;;;;;;;;;;;;;;;;5;87;361;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;13.535911602209945;16.0221_8.01105_12.1547_17.12707_9.94475_10.22099_12.98343_13.53591;1;
;;;;;;;;;;;;;;;;;;;5;88;366;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;9.536784741144414;23.9782_3.26975_16.89373_12.26158_11.71662_12.53406_9.80926_9.53678;1;
;;;;;;;;;;;;;;;;;;;5;89;336;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;12.462908011869436;17.80415_7.4184_11.86944_15.43027_13.35312_8.60534_13.05638_12.46291;1;
;;;;;;;;;;;;;;;;;;;5;90;272;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;10.989010989010989;20.51282_7.69231_12.45421_10.62271_18.68132_9.52381_9.52381_10.98901;1;
;;;;;;;;;;;;;;;;;;;5;91;374;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;9.333333333333334;20.26667_7.46667_12.26667_14.4_12.0_10.4_13.86667_9.33333;1;
;;;;;;;;;;;;;;;;;;;5;92;173;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;8.045977011494253;20.68966_7.47126_15.51724_10.34483_13.7931_11.49425_12.64368_8.04598;1;
;;;;;;;;;;;;;;;;;;;5;93;488;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;13.905930470347649;17.58691_5.31697_13.70143_17.58691_9.61145_9.40695_12.88344_13.90593;1;
;;;;;;;;;;;;;;;;;;;5;94;414;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;11.08433734939759;18.55422_7.46988_13.01205_15.18072_10.60241_11.08434_13.01205_11.08434;1;
;;;;;;;;;;;;;;;;;;;5;95;420;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;12.114014251781473;18.76485_6.4133_13.06413_14.96437_12.8266_9.26366_12.58907_12.11401;1;
;;;;;;;;;;;;;;;;;;;5;96;262;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;12.547528517110266;17.87072_8.36502_11.02662_16.73004_10.64639_11.02662_11.78707_12.54753;1;
;;;;;;;;;;;;;;;;;;;5;97;305;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;14.379084967320262;16.33987_7.51634_11.43791_17.97386_10.45752_9.47712_12.4183_14.37908;1;
;;;;;;;;;;;;;;;;;;;5;98;228;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;13.100436681222707;18.34061_8.29694_9.17031_15.28384_17.03057_6.9869_11.79039_13.10044;1;
;;;;;;;;;;;;;;;;;;;5;99;478;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;13.569937369519833;19.20668_6.88935_8.97704_18.37161_12.73486_8.35073_11.89979_13.56994;1;
;;;;;;;;;;;;;;;;;;;5;100;209;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;9.523809523809524;18.57143_8.09524_11.42857_16.19048_10.95238_8.57143_16.66667_9.52381;1;
;;;;;;;;;;;;;;;;;;;5;101;249;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;10.8;18.0_9.2_12.0_14.0_12.4_11.2_12.4_10.8;1;
;;;;;;;;;;;;;;;;;;;5;102;507;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;11.023622047244094;19.88189_5.11811_15.35433_13.38583_12.79528_9.64567_12.79528_11.02362;1;
;;;;;;;;;;;;;;;;;;;5;103;204;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;14.634146341463415;16.58537_7.31707_10.73171_18.53659_11.21951_8.29268_12.68293_14.63415;1;
;;;;;;;;;;;;;;;;;;;5;104;290;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;14.0893470790378;15.46392_8.24742_13.40206_15.12027_11.68385_10.65292_11.34021_14.08935;1;
;;;;;;;;;;;;;;;;;;;5;105;264;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;13.962264150943396;17.73585_9.0566_8.67925_16.22642_15.09434_9.0566_10.18868_13.96226;1;
;;;;;;;;;;;;;;;;;;;5;106;174;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;5.714285714285714;21.14286_11.42857_6.85714_13.14286_17.14286_7.42857_17.14286_5.71429;0;
;;;;;;;;;;;;;;;;;;;5;107;112;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;9.734513274336283;23.89381_6.19469_9.73451_15.04425_15.9292_7.9646_11.50442_9.73451;0;
;;;;;;;;;;;;;;;;;;;5;108;305;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;13.72549019607843;15.35948_9.47712_11.76471_15.03268_12.7451_10.45752_11.43791_13.72549;1;
;;;;;;;;;;;;;;;;;;;5;109;302;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;12.541254125412541;18.48185_6.27063_11.88119_17.16172_11.55116_8.25083_13.86139_12.54125;1;
;;;;;;;;;;;;;;;;;;;5;110;416;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;14.388489208633093;17.02638_5.7554_12.70983_16.78657_12.94964_7.19424_13.18945_14.38849;1;
;;;;;;;;;;;;;;;;;;;5;111;737;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;13.143631436314363;18.83469_6.23306_11.11111_16.66667_13.41463_7.99458_12.60163_13.14363;1;
;;;;;;;;;;;;;;;;;;;5;112;202;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;13.793103448275861;17.24138_10.83744_6.40394_19.21182_10.83744_11.33005_10.34483_13.7931;0;
;;;;;;;;;;;;;;;;;;;5;113;225;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;14.601769911504425;16.81416_8.40708_10.17699_15.9292_15.04425_8.40708_10.61947_14.60177;1;
;;;;;;;;;;;;;;;;;;;5;114;157;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;3.1645569620253164;24.68354_6.32911_19.62025_6.32911_12.02532_15.18987_12.65823_3.16456;0;
;;;;;;;;;;;;;;;;;;;5;115;180;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;6.077348066298343;13.25967_13.25967_19.8895_5.52486_10.49724_16.0221_15.46961_6.07735;1;
;;;;;;;;;;;;;;;;;;;5;116;216;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;6.451612903225806;18.89401_11.52074_13.82488_7.37327_16.58986_12.4424_12.90323_6.45161;1;
;;;;;;;;;;;;;;;;;;;5;117;539;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;10.74074074074074;18.14815_8.14815_10.92593_16.85185_10.37037_9.62963_15.18519_10.74074;1;
;;;;;;;;;;;;;;;;;;;5;118;262;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;12.167300380228136;19.77186_7.60456_9.88593_16.34981_13.30798_9.5057_11.40684_12.1673;1;
;;;;;;;;;;;;;;;;;;;5;119;464;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;10.53763440860215;17.41935_6.66667_13.33333_15.91398_11.1828_7.31183_17.63441_10.53763;1;
;;;;;;;;;;;;;;;;;;;5;120;430;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;13.22505800464037;14.38515_8.35267_14.38515_16.70534_7.19258_11.83295_13.92111_13.22506;1;
;;;;;;;;;;;;;;;;;;;5;121;463;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;11.206896551724139;16.37931_7.97414_12.71552_15.51724_11.63793_8.18966_16.37931_11.2069;1;
;;;;;;;;;;;;;;;;;;;5;122;284;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;6.666666666666667;20.0_8.07018_15.4386_11.22807_11.22807_11.92982_15.4386_6.66667;1;
;;;;;;;;;;;;;;;;;;;5;123;375;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;12.23404255319149;16.75532_7.44681_11.43617_16.48936_13.03191_6.64894_15.95745_12.23404;1;
;;;;;;;;;;;;;;;;;;;5;124;349;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;10.285714285714286;16.85714_8.28571_13.14286_15.14286_10.57143_9.42857_16.28571_10.28571;1;
;;;;;;;;;;;;;;;;;;;5;125;213;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;14.485981308411215;11.21495_11.21495_7.94393_21.02804_9.34579_6.07477_18.69159_14.48598;1;
;;;;;;;;;;;;;;;;;;;5;126;319;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;13.4375;14.0625_10.0_9.375_17.8125_12.1875_7.1875_15.9375_13.4375;1;
;;;;;;;;;;;;;;;;;;;5;127;429;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;8.604651162790697;18.60465_10.46512_11.16279_11.86047_14.88372_10.69767_13.72093_8.60465;1;
;;;;;;;;;;;;;;;;;;;5;128;406;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;7.371007371007371;22.60442_6.38821_12.28501_13.26781_14.00491_8.84521_15.23342_7.37101;1;
;;;;;;;;;;;;;;;;;;;5;129;222;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;9.865470852017937;16.1435_8.52018_15.69507_10.76233_14.79821_8.52018_15.69507_9.86547;1;
;;;;;;;;;;;;;;;;;;;5;130;307;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;8.766233766233766;16.88312_10.71429_12.66234_12.33766_12.33766_11.36364_14.93506_8.76623;1;
;;;;;;;;;;;;;;;;;;;5;131;252;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;7.905138339920948;12.64822_17.3913_11.85771_9.09091_11.46245_16.99605_12.64822_7.90514;1;
;;;;;;;;;;;;;;;;;;;5;132;118;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;7.563025210084033;10.08403_15.12605_16.80672_8.40336_10.92437_12.60504_18.48739_7.56303;1;
;;;;;;;;;;;;;;;;;;;5;133;393;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;6.598984771573604;18.78173_11.42132_13.45178_9.64467_12.69036_14.2132_13.19797_6.59898;1;
;;;;;;;;;;;;;;;;;;;5;134;247;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;7.258064516129032;15.72581_10.08065_18.95161_8.06452_10.8871_13.70968_15.32258_7.25806;1;
;;;;;;;;;;;;;;;;;;;5;135;240;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;4.149377593360996;14.52282_13.27801_19.91701_4.14938_11.61826_15.76763_16.59751_4.14938;1;
;;;;;;;;;;;;;;;;;;;5;136;451;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;6.415929203539823;19.46903_6.85841_18.80531_8.84956_11.9469_11.72566_15.9292_6.41593;1;
;;;;;;;;;;;;;;;;;;;5;137;310;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;7.07395498392283;13.82637_11.57556_18.00643_9.00322_9.6463_13.50482_17.36334_7.07395;1;
;;;;;;;;;;;;;;;;;;;5;138;426;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;8.19672131147541;16.15925_9.60187_16.86183_10.30445_10.77283_12.64637_15.45667_8.19672;1;
;;;;;;;;;;;;;;;;;;;5;139;347;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;9.482758620689655;19.82759_5.45977_15.51724_14.08046_10.63218_9.77011_15.22989_9.48276;1;
;;;;;;;;;;;;;;;;;;;5;140;268;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;7.434944237918216;21.56134_5.94796_15.61338_12.26766_11.52416_10.78067_14.86989_7.43494;1;
;;;;;;;;;;;;;;;;;;;5;141;347;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;8.908045977011493;21.55172_4.31034_15.51724_13.7931_11.78161_8.90805_15.22989_8.90805;1;
;;;;;;;;;;;;;;;;;;;5;142;320;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;11.526479750778817;15.88785_5.60748_17.44548_15.2648_8.09969_9.34579_16.82243_11.52648;1;
;;;;;;;;;;;;;;;;;;;5;143;513;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;12.256809338521402;13.61868_4.66926_19.45525_14.78599_8.94942_6.61479_19.64981_12.25681;1;
;;;;;;;;;;;;;;;;;;;5;144;214;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;9.30232558139535;19.06977_5.11628_19.06977_8.83721_15.81395_8.37209_14.4186_9.30233;1;
;;;;;;;;;;;;;;;;;;;5;145;508;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;12.180746561886052;16.89587_7.85855_12.57367_15.91356_10.8055_10.01965_13.75246_12.18075;1;
;;;;;;;;;;;;;;;;;;;5;146;250;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;10.756972111553784;15.13944_7.96813_17.13147_13.14741_9.16335_11.15538_15.53785_10.75697;1;
;;;;;;;;;;;;;;;;;;;5;147;194;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;7.6923076923076925;21.53846_5.12821_15.89744_12.82051_11.79487_9.23077_15.89744_7.69231;1;
;;;;;;;;;;;;;;;;;;;5;148;665;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;11.411411411411411;18.91892_5.85586_12.31231_17.41742_10.21021_8.40841_15.46547_11.41141;1;
;;;;;;;;;;;;;;;;;;;5;149;221;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;1.0;-1.0;8.558558558558559;21.17117_5.40541_14.86486_13.06306_13.06306_8.55856_15.31532_8.55856;1;

